mode,scenario,step,x,y,heading,distance_to_target,heading_error,requested_action,action,left_drive,right_drive,turn_bias,locomotion_drive,collision
oracle,left,9,15.65113837851344,14.371952065759618,1.75,5.665589531379814,-0.0640205313613047,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,10,15.562015350688695,14.863945039196587,1.75,5.166712863591617,-0.07021181951802946,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,11,15.472892322863949,15.355938012633555,1.75,4.668076573014376,-0.07772613570954512,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,12,15.383769295039203,15.847930986070523,1.75,4.169766896152372,-0.08703709018230787,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,13,15.294646267214457,16.33992395950749,1.75,3.671916808013321,-0.09887413271702128,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,14,15.205523239389711,16.83191693294446,1.75,3.174742528409711,-0.1144213915860417,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,15,15.116400211564965,17.323909906381427,1.75,2.6786203908758384,-0.1357347003667404,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,16,15.02727718374022,17.815902879818395,1.75,2.1842674458816567,-0.1667153248463762,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,17,15.11226075519034,18.308627744812625,1.4,1.695093679645326,0.23707170822082269,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,18,15.023137727365594,18.800620718249593,1.75,1.1996024407776793,-0.1599146475772013,turn_left,turn_left,0.0,0.0,0.0,0.2,False
oracle,left,19,15.108121298815714,19.293345583243823,1.4,0.7148780874936712,0.3226233481892735,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,20,15.018998270990968,19.78533855668079,1.75,0.21550050939274368,-0.09093025549597368,turn_left,turn_left,0.0,0.0,0.0,0.2,False
oracle,left,21,14.929875243166222,20.27733153011776,1.75,0.2860598872936475,-3.073132100696847,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,22,15.014858814616343,20.77005639511199,1.4,0.7701997377464339,-2.9900896811716122,turn_right,turn_right,0.0,0.0,0.0,0.978208329200567,False
oracle,left,23,15.263644338562207,21.203768007908998,1.0499999999999998,1.2323009998052834,-2.8364077736171316,turn_right,turn_right,0.0,0.0,0.0,0.9517751060930628,False
oracle,left,24,15.646065432204452,21.525876851527844,0.6999999999999998,1.657015603040011,-2.6713160775595943,turn_right,turn_right,0.0,0.0,0.0,0.9028566355908882,False
oracle,left,25,16.115751788628142,21.69732575525557,0.34999999999999987,2.0312106668882937,-2.5023272150554794,turn_right,turn_right,0.0,0.0,0.0,0.8503063166089246,False
oracle,left,26,16.615751788628142,21.69732575525557,-1.1102230246251565e-16,2.343409601821442,-2.331577653656214,turn_right,turn_right,0.0,0.0,0.0,0.7965154910189116,False
oracle,left,27,17.085438145051832,21.525876851527844,-0.3500000000000001,2.584057356729094,-2.1599187274403318,turn_right,turn_right,0.0,0.0,0.0,0.7421642175639792,False
oracle,left,28,17.467859238694075,21.203768007908998,-0.7000000000000001,2.7457943548038877,-1.9877701793037574,turn_right,turn_right,0.0,0.0,0.0,0.68752348429777,False
oracle,left,29,17.716644762639937,20.77005639511199,-1.05,2.8236759052752274,-1.815379654962246,turn_right,turn_right,0.0,0.0,0.0,0.6327268995337122,False
oracle,left,30,17.801628334090058,20.27733153011776,-1.4,2.815321313806595,-1.642924687069332,turn_right,turn_right,0.0,0.0,0.0,0.5778532913514017,False
oracle,left,31,17.71250530626531,19.78533855668079,-1.75,2.7209859558192044,-1.4705657688507998,turn_right,turn_right,0.0,0.0,0.0,0.5229591701495789,False
oracle,left,32,17.460082253965382,19.353733873356354,-2.1,2.543553538402991,-1.2984890396467483,turn_right,turn_right,0.0,0.0,0.0,0.4680956225086767,False
oracle,left,33,17.074966626941727,19.034851522289102,-2.45,2.2884488386130877,-1.1269648365856286,turn_right,turn_right,0.0,0.0,0.0,0.41332189842085615,False
oracle,left,34,16.6038554566074,18.86735744721115,-2.8000000000000003,1.9634743385329418,-0.9564675120223696,turn_right,turn_right,0.0,0.0,0.0,0.3587240488667057,False
oracle,left,35,16.103873127371727,18.87156107089472,3.1331853071795863,1.5785785688567127,-0.7879950178007813,turn_right,turn_right,0.0,0.0,0.0,0.3044530648903339,False
oracle,left,36,15.63564478372633,19.04695268473953,2.7831853071795862,1.1455756091169547,-0.6241830758881077,turn_right,turn_right,0.0,0.0,0.0,0.2508266044295608,False
oracle,left,37,15.255945254157576,19.372265253272115,2.433185307179586,0.6779077262985782,-0.475238035818575,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,38,15.010814843487227,19.808053139478908,2.083185307179586,0.19225128895161375,-0.4561055839434589,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,39,14.929976735310383,20.301475068730525,1.733185307179586,0.3095003629462606,-3.07575946765635,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,40,15.023232920021671,20.792701375042693,1.3831853071795859,0.7930417634445929,-2.9832817864573005,turn_right,turn_right,0.0,0.0,0.0,0.9790446460784095,False
oracle,left,41,15.279275658642591,21.22216862175599,1.0331853071795858,1.253671022842592,-2.828632795387761,turn_right,turn_right,0.0,0.0,0.0,0.949608085901399,False
oracle,left,42,15.667058597897716,21.53780194069215,0.6831853071795859,1.676246396513894,-2.6632604583233985,turn_right,turn_right,0.0,0.0,0.0,0.9003817831556158,False
oracle,left,43,16.13956128256483,21.70132934812702,0.33318530717958594,2.047711275429014,-2.4941547489937768,turn_right,turn_right,0.0,0.0,0.0,0.8477421333667112,False
oracle,left,44,16.639490600756538,21.692922397884846,-0.016814692820414038,2.3566747071306238,-2.323347205084078,turn_right,turn_right,0.0,0.0,0.0,0.7939141142769701,False
oracle,left,45,17.106227835812795,21.513600471138446,-0.366814692820414,2.5936811836814444,-2.1516571454840028,turn_right,turn_right,0.0,0.0,0.0,0.7395443844157411,False
oracle,left,46,17.483178962984447,21.185107171779052,-0.716814692820414,2.751482649556536,-1.9794921439273365,turn_right,turn_right,0.0,0.0,0.0,0.6848937410855529,False
oracle,left,47,17.724636933812416,20.74727381498261,-1.0668146928204139,2.8252547806619828,-1.807094769580806,turn_right,turn_right,0.0,0.0,0.0,0.6300919190352183,False
oracle,left,48,17.80132386483135,20.25318969804411,-1.416814692820414,2.8127425084549276,-1.6346407114716714,turn_right,turn_right,0.0,0.0,0.0,0.5752161304285898,False
oracle,left,49,17.70394111486577,19.762764780233912,-1.766814692820414,2.714328296680232,-1.4622906986362116,turn_right,turn_right,0.0,0.0,0.0,0.5203222988199384,False
oracle,left,50,17.444296787807428,19.335465326189773,-2.116814692820414,2.533020552538367,-1.2902333252052112,turn_right,turn_right,0.0,0.0,0.0,0.4654615858505083,False
oracle,left,51,17.053873946004554,19.023103349312677,-2.466814692820414,2.274362603500248,-1.118745192416527,turn_right,turn_right,0.0,0.0,0.0,0.41069402289660456,False
oracle,left,52,16.580013144939,18.863554168138002,-2.8168146928204143,1.9462658263804906,-0.9483158139578907,turn_right,turn_right,0.0,0.0,0.0,0.3561076548667677,False
oracle,left,53,16.080172174323906,18.876163850709833,3.1163706143591723,1.5587750372119076,-0.7799846990245269,turn_right,turn_right,0.0,0.0,0.0,0.301858298807225,False
oracle,left,54,15.614959038271529,19.059403415335797,2.766370614359172,1.1237867029974176,-0.6165345914028575,turn_right,turn_right,0.0,0.0,0.0,0.2482768407715954,False
oracle,left,55,15.240782957555105,19.391054226611296,2.416370614359172,0.65482164562341,-0.4690314718314515,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,56,15.003014493557108,19.83090210659713,2.066370614359172,0.16912476082671762,-0.47774926193485806,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,57,14.930484160162829,20.325613487846557,1.716370614359172,0.3329513409732223,-3.0768327020412887,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,58,15.031986592072204,20.815202352422215,1.3663706143591718,0.8158296497842593,-2.976384433242284,turn_right,turn_right,0.0,0.0,0.0,0.9793862671933278,False
oracle,left,59,15.295214155113118,21.240303810965397,1.0163706143591718,1.274952917120644,-2.820836662087947,turn_right,turn_right,0.0,0.0,0.0,0.9474125901845578,False
oracle,left,60,15.688249303183639,21.54937236708391,0.6663706143591718,1.6953589104422604,-2.655196884203076,turn_right,turn_right,0.0,0.0,0.0,0.8979001968522784,False
oracle,left,61,16.163434726717476,21.704932044574473,0.31637061435917185,2.0640672566438,-2.485978544019323,turn_right,turn_right,0.0,0.0,0.0,0.8451754180062369,False
oracle,left,62,16.66315201946798,21.688120520963903,-0.033629385640828124,2.369773308390458,-2.31511478852508,turn_right,turn_right,0.0,0.0,0.0,0.7913115474021364,False
oracle,left,63,17.126808173829716,21.500976270391025,-0.38362938564082805,2.6031217360211643,-2.143394495998324,turn_right,turn_right,0.0,0.0,0.0,0.7369239248378288,False
oracle,left,64,17.49818276018155,21.166191389292724,-0.733629385640828,2.756976506923626,-1.971213584072142,turn_right,turn_right,0.0,0.0,0.0,0.6822636580681899,False
oracle,left,65,17.732244911147603,20.724360075910408,-1.083629385640828,2.82663400072682,-1.798809756042902,turn_right,turn_right,0.0,0.0,0.0,0.6274567715899456,False
oracle,left,66,17.80061352025152,20.229056398062973,-1.433629385640828,2.8099649327543568,-1.6263569710445913,turn_right,turn_right,0.0,0.0,0.0,0.5725789287123084,False
oracle,left,67,17.69499858090056,19.74033819235963,-1.783629385640828,2.70747882824651,-1.4540162883239083,turn_right,turn_right,0.0,0.0,0.0,0.5176855023474184,False
oracle,left,68,17.428206387606,19.317464776788164,-2.133629385640828,2.522308583765161,-1.2819788879326721,turn_right,turn_right,0.0,0.0,0.0,0.46282775924576103,False
oracle,left,69,17.032586714193734,19.011711487338694,-2.4836293856408282,2.260115690617446,-1.1105279013107971,turn_right,turn_right,0.0,0.0,0.0,0.4080665539078714,False
oracle,left,70,16.556110255750145,18.860152308965844,-2.8336293856408283,1.9289198756834556,-0.940168695550444,turn_right,turn_right,0.0,0.0,0.0,0.35349200987016377,False
oracle,left,71,16.05655196241028,18.881164485325264,3.0995559215387583,1.5388615786257354,-0.7719846272670767,turn_right,turn_right,0.0,0.0,0.0,0.2992649904742248,False
oracle,left,72,15.594485562373714,19.07220019391727,2.749555921538758,1.101919036970478,-0.6089161720276728,turn_right,turn_right,0.0,0.0,0.0,0.24573033884101927,False
oracle,left,73,15.225938720277641,19.410095481219432,2.399555921538758,0.6316926836670117,-0.46298591878969814,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,74,14.99559942657196,19.853878998010185,2.049555921538758,0.1461872507060831,-0.5088664492998631,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,75,14.931397374260724,20.34973996287738,1.699555921538758,0.35640477254351366,-3.076658220661483,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,76,15.041117355866454,20.837552965611458,1.3495559215387578,0.8385616299104061,-2.9694051126032597,turn_right,turn_right,0.0,0.0,0.0,0.9793307280451806,False
oracle,left,77,15.31145532172677,21.258168448225337,0.9995559215387578,1.2961451545030283,-2.813020499589158,turn_right,turn_right,0.0,0.0,0.0,0.9451910034263098,False
oracle,left,78,15.709631556872733,21.560584859428477,0.6495559215387579,1.7143517871157654,-2.647125668956829,turn_right,turn_right,0.0,0.0,0.0,0.8954122350568948,False
oracle,left,79,16.187365371413254,21.708132826017525,0.2995559215387579,2.0802774518198173,-2.4777987205886403,turn_right,turn_right,0.0,0.0,0.0,0.842606270399839,False
oracle,left,80,16.686729355035006,21.682921482114118,-0.0504440784612421,2.3827044785491096,-2.3068804609510423,turn_right,turn_right,0.0,0.0,0.0,0.7887078287369123,False
oracle,left,81,17.14717334048056,21.488007818490928,-0.40044407846124214,2.612378345868105,-2.1351308108962344,turn_right,turn_right,0.0,0.0,0.0,0.7343028569649368,False
oracle,left,82,17.51286638830331,21.14702600845686,-0.7504440784612421,2.7622755383091286,-1.9629345210162537,turn_right,turn_right,0.0,0.0,0.0,0.679633245403885,False
oracle,left,83,17.739466543663116,20.701321656233425,-1.100444078461242,2.827813467920318,-1.7905246318146846,turn_right,turn_right,0.0,0.0,0.0,0.6248214639709174,False
oracle,left,84,17.79949750118433,20.20493845331547,-1.450444078461242,2.8069887831597486,-1.6180734839832835,turn_right,turn_right,0.0,0.0,0.0,0.569941691762206,False
oracle,left,85,17.685680232667575,19.718065133665085,-1.800444078461242,2.7004380350225867,-1.4457425617959283,turn_right,turn_right,0.0,0.0,0.0,0.5150487865237287,False
oracle,left,86,17.41181560255544,19.299737314397056,-2.150444078461242,2.51141838998955,-1.2737257659201016,turn_right,turn_right,0.0,0.0,0.0,0.46019415029632393,False
oracle,left,87,17.011110949989433,19.00067915715677,-2.5004440784612423,2.245709108524143,-1.1023130351624035,turn_right,turn_right,0.0,0.0,0.0,0.4054395035793891,False
oracle,left,88,16.532153547038575,18.857152831492908,-2.8504440784612424,1.9114377160314606,-0.9320263187308238,turn_right,turn_right,0.0,0.0,0.0,0.35087713676145355,False
oracle,left,89,16.033019169708016,18.886561560925436,3.082741228718344,1.5188396105557163,-0.763995264137348,turn_right,turn_right,0.0,0.0,0.0,0.2966731914355059,False
oracle,left,90,15.574230144442087,19.085339402486156,2.732741228718344,1.0799741975762025,-0.6013297579334367,turn_right,turn_right,0.0,0.0,0.0,0.24318724557251434,False
oracle,left,91,15.211416739195323,19.429383633615306,2.382741228718344,0.6085228633322294,-0.45712006053129706,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,92,14.988571738973157,19.876977317525146,2.032741228718344,0.12355235956227809,-0.5545746206888491,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,93,14.932716119413579,20.373847672611475,1.6827412287183439,0.3798541863712769,-3.075467159802887,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,left,94,15.05062262988884,20.859746895483408,1.3327412287183438,0.8612359577666391,-2.962350503167895,turn_right,turn_right,0.0,0.0,0.0,0.978951601598843,False
oracle,left,95,15.327994566663449,21.275757482716358,0.9827412287183438,1.3172462148237596,-2.805185355733917,turn_right,turn_right,0.0,0.0,0.0,0.9429454514998677,False
oracle,left,96,15.731199313619577,21.57143624764892,0.6327412287183438,1.733223677620016,-2.6390471104409876,turn_right,turn_right,0.0,0.0,0.0,0.8929182313080994,False
oracle,left,97,16.211346450807206,21.710930787508094,0.28274122871834384,2.09634071265295,-2.4696153944100745,turn_right,turn_right,0.0,0.0,0.0,0.8400347853581325,False
oracle,left,98,16.71021594150277,21.677326751245356,-0.06725877128165612,2.3954673024304696,-2.298644277561655,turn_right,turn_right,0.0,0.0,0.0,0.7861029951124081,False
oracle,left,99,17.167317577978107,21.47469878197268,-0.4172587712816561,2.62145035836359,-2.126866121344881,turn_right,turn_right,0.0,0.0,0.0,0.7316811983676721,False
oracle,right,0,15.46968635642369,9.828551096272275,-0.35,9.839767371510645,-1.2685479538457844,turn_right,turn_right,0.0,0.0,0.0,0.5,False
oracle,right,1,15.852107450065935,9.506442252653429,-0.7,9.544555066083085,-0.9601921609326853,turn_right,turn_right,0.0,0.0,0.0,0.4037913548073322,False
oracle,right,2,16.1008929740118,9.07273063985642,-1.0499999999999998,9.139278232093497,-0.6415468719894462,turn_right,turn_right,0.0,0.0,0.0,0.3056386574610511,False
oracle,right,3,16.18587654546192,8.58000577486219,-1.4,8.661570427915784,-0.30814013045208055,turn_right,turn_right,0.0,0.0,0.0,0.20421071180452754,False
oracle,right,4,16.096753517637172,8.088012801425222,-1.75,8.16203524584817,0.04442342694368717,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,right,5,16.007630489812424,7.596019827988254,-1.75,7.662560696737764,0.04732121014740631,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,6,15.918507461987678,7.104026854551286,-1.75,7.163159464085166,0.05062307975362934,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,7,15.829384434162932,6.612033881114318,-1.75,6.663848031328103,0.05441980365310938,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,8,15.740261406338186,6.12004090767735,-1.75,6.164648218784101,0.058831500906395995,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,9,15.65113837851344,5.6280479342403815,-1.75,5.665589531379814,0.0640205313613047,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,10,15.562015350688695,5.136054960803413,-1.75,5.166712863591617,0.07021181951802946,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,11,15.472892322863949,4.644061987366445,-1.75,4.668076573014376,0.07772613570954512,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,12,15.383769295039203,4.152069013929477,-1.75,4.169766896152372,0.08703709018230787,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,13,15.294646267214457,3.6600760404925086,-1.75,3.6719168080133207,0.09887413271702128,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,14,15.205523239389711,3.16808306705554,-1.75,3.17474252840971,0.1144213915860417,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,15,15.116400211564965,2.6760900936185714,-1.75,2.678620390875837,0.1357347003667404,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,16,15.02727718374022,2.184097120181603,-1.75,2.184267445881655,0.1667153248463762,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,right,17,15.11226075519034,1.6913722551873729,-1.4,1.6950936796453242,-0.23707170822082269,turn_left,turn_left,0.0,0.0,0.0,0.2,False
oracle,right,18,15.023137727365594,1.1993792817504043,-1.75,1.199602440777677,0.1599146475772013,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,right,19,15.108121298815714,0.7066544167561742,-1.4,0.7148780874936689,-0.3226233481892739,turn_left,turn_left,0.0,0.0,0.0,0.2,False
oracle,right,20,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,turn_right,turn_right,0.0,0.0,0.0,0.2,False
oracle,right,21,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,22,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,23,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,24,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,25,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,26,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,27,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,28,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,29,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,30,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,31,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,32,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,33,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,34,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,35,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,36,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,37,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,38,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,39,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,40,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,41,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,42,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,43,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,44,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,45,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,46,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,47,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,48,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,49,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,50,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,51,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,52,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,53,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,54,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,55,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,56,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,57,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,58,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,59,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,60,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,61,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,62,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,63,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,64,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,65,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,66,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,67,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,68,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,69,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,70,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,71,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,72,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,73,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,74,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,75,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,76,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,77,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,78,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,79,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,80,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,81,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,82,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,83,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,84,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
oracle,right,85,15.018998270990968,0.21466144331920578,-1.75,0.215500509392741,0.09093025549597256,walk_forward,rest,0.0,0.0,0.0,0.0,True
