scenario,step,x,y,heading,left_sensor,right_sensor,locomotion_drive,left_drive,right_drive,turn_bias,action,collision,requested_action
obstacle,65,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,66,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,67,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,68,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,69,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,70,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,71,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,72,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,73,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,74,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,75,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,76,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,77,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,78,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,79,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,80,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,81,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,82,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,83,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,84,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,85,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,86,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,87,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,88,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,89,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,90,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,91,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,92,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,93,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,94,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,95,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,96,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
obstacle,97,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.48214285714285715,0.43902439024390244,-0.04311846689895471,rest,True,walk_forward
obstacle,98,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.35714285714285715,0.3902439024390244,0.03310104529616725,rest,True,walk_forward
obstacle,99,9.5,5.0,0.0,0.3939594923753622,0.3939594923753622,0.0,0.16071428571428573,0.17073170731707318,0.010017421602787457,rest,True,walk_forward
left_stimulus,0,15.0,10.0,0.0,0.3535533905932738,0.0,0.01904761904761905,0.017857142857142856,0.0,-0.017857142857142856,idle,False,idle
left_stimulus,1,15.46968635642369,10.171448903727725,0.35,0.3535533905932738,0.0,0.21904761904761905,0.3392857142857143,0.07317073170731707,-0.2661149825783972,turn_left,False,turn_left
left_stimulus,2,15.93937271284738,10.34289780745545,0.35,0.4513290242274476,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,3,16.43937271284738,10.34289780745545,0.0,0.44808892561036184,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,4,16.90905906927107,10.514346711183176,0.35,0.3230691216602568,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,5,17.37874542569476,10.685795614910901,0.35,0.43285443643184635,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,6,17.87874542569476,10.685795614910901,0.0,0.42611269618125597,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,7,18.34843178211845,10.857244518638627,0.35,0.2842747819050126,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,8,18.81811813854214,11.028693422366352,0.35,0.4047718429309167,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,9,19.31811813854214,11.028693422366352,0.0,0.39486285994326187,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,10,19.78780449496583,11.200142326094078,0.35,0.23924729452493432,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,11,20.25749085138952,11.371591229821803,0.35,0.36859654116029106,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,12,20.75749085138952,11.371591229821803,0.0,0.3561516098072537,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,13,21.22717720781321,11.543040133549528,0.35,0.19066885770883008,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,14,21.6968635642369,11.714489037277254,0.35,0.3265744966540994,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,15,22.1968635642369,11.714489037277254,0.0,0.31242588358368767,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,16,22.66654992066059,11.885937941004979,0.35,0.1414290646087719,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,17,23.13623627708428,12.057386844732704,0.35,0.2813254360148972,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,18,23.63623627708428,12.057386844732704,0.0,0.26636943472626096,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,19,24.10592263350797,12.22883574846043,0.35,0.0942033891930027,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,20,24.57560898993166,12.400284652188155,0.35,0.23543416888714905,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,21,25.07560898993166,12.400284652188155,0.0,0.2205005591267551,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,22,25.54529534635535,12.57173355591588,0.35,0.051138046385686566,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,23,26.01498170277904,12.743182459643606,0.35,0.19112012237302595,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,24,26.51498170277904,12.743182459643606,0.0,0.17688386425597763,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,25,26.98466805920273,12.914631363371331,0.35,0.013706127311449356,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,26,27.45435441562642,13.086080267099057,0.35,0.15005680227654744,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,27,27.95435441562642,13.086080267099057,0.0,0.1370025507099108,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,28,28.42404077205011,13.257529170826782,0.35,0.0,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,29,28.8937271284738,13.428978074554507,0.35,0.11333954923953928,0.0,0.2571428571428571,0.19642857142857142,0.2682926829268293,0.07186411149825786,walk_forward,False,walk_forward
left_stimulus,30,29.3937271284738,13.428978074554507,0.0,0.10176874566658176,0.0,0.45714285714285713,0.39285714285714285,0.5853658536585366,0.1925087108013937,turn_right,False,turn_right
left_stimulus,31,29.86341348489749,13.600426978282233,0.35,0.0,0.0,0.2857142857142857,0.4107142857142857,0.14634146341463414,-0.26437282229965153,turn_left,False,turn_left
left_stimulus,32,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,33,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,34,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,35,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,36,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,37,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,38,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,39,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,40,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,41,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,42,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,43,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,44,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,45,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,46,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,47,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,48,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,49,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,50,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,51,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,52,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,53,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,54,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,55,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,56,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,57,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,58,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,59,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,60,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,61,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,62,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,63,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,64,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,65,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,66,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,67,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,68,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,69,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,70,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,71,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,72,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,73,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,74,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,75,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,76,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,77,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,78,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,79,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,80,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,81,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,82,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,83,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,84,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,85,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,86,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,87,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,88,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,89,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,90,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,91,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,92,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,93,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,94,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,95,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,96,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
left_stimulus,97,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.4107142857142857,0.14634146341463414,-0.26437282229965153,rest,True,turn_left
left_stimulus,98,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.19642857142857142,0.2682926829268293,0.07186411149825786,rest,True,walk_forward
left_stimulus,99,29.86341348489749,13.600426978282233,0.35,0.08155462279772774,0.0,0.0,0.39285714285714285,0.5853658536585366,0.1925087108013937,rest,True,turn_right
right_stimulus,0,15.46968635642369,9.828551096272275,-0.35,0.0,0.4714045207910318,0.0761904761904762,0.017857142857142856,0.17073170731707318,0.15287456445993033,turn_right,False,turn_right
right_stimulus,1,15.852107450065935,9.506442252653429,-0.7,0.0,0.5950870704794106,0.34285714285714286,0.25,0.5121951219512195,0.2621951219512195,turn_right,False,turn_right
right_stimulus,2,16.321793806489623,9.334993348925703,-0.35,0.0,0.6714584244515118,0.29523809523809524,0.32142857142857145,0.21951219512195122,-0.10191637630662023,turn_left,False,turn_left
right_stimulus,3,16.791480162913313,9.163544445197978,-0.35,0.0,0.5750639598758701,0.2761904761904762,0.2857142857142857,0.2682926829268293,-0.017421602787456414,walk_forward,False,walk_forward
right_stimulus,4,17.173901256555556,8.841435601579132,-0.7,0.0,0.5571645578436584,0.42857142857142855,0.39285714285714285,0.5121951219512195,0.11933797909407667,turn_right,False,turn_right
right_stimulus,5,17.643587612979246,8.669986697851407,-0.35,0.0,0.6597134201215605,0.29523809523809524,0.32142857142857145,0.21951219512195122,-0.10191637630662023,turn_left,False,turn_left
right_stimulus,6,18.113273969402936,8.498537794123681,-0.35,0.0,0.5193994047008417,0.2761904761904762,0.2857142857142857,0.2682926829268293,-0.017421602787456414,walk_forward,False,walk_forward
right_stimulus,7,18.49569506304518,8.176428950504835,-0.7,0.0,0.4932091329692151,0.42857142857142855,0.39285714285714285,0.5121951219512195,0.11933797909407667,turn_right,False,turn_right
right_stimulus,8,18.96538141946887,8.00498004677711,-0.35,0.0,0.6209935522723072,0.29523809523809524,0.32142857142857145,0.21951219512195122,-0.10191637630662023,turn_left,False,turn_left
right_stimulus,9,19.43506777589256,7.833531143049385,-0.35,0.0,0.43907276861967504,0.2761904761904762,0.2857142857142857,0.2682926829268293,-0.017421602787456414,walk_forward,False,walk_forward
right_stimulus,10,19.817488869534802,7.511422299430539,-0.7,0.0,0.40681860409979015,0.42857142857142855,0.39285714285714285,0.5121951219512195,0.11933797909407667,turn_right,False,turn_right
right_stimulus,11,20.287175225958492,7.339973395702813,-0.35,0.0,0.556866864641503,0.29523809523809524,0.32142857142857145,0.21951219512195122,-0.10191637630662023,turn_left,False,turn_left
right_stimulus,12,20.756861582382182,7.168524491975088,-0.35,0.0,0.3416832238791558,0.2761904761904762,0.2857142857142857,0.2682926829268293,-0.017421602787456414,walk_forward,False,walk_forward
right_stimulus,13,21.139282676024425,6.846415648356242,-0.7,0.0,0.3071379663287224,0.42857142857142855,0.39285714285714285,0.5121951219512195,0.11933797909407667,turn_right,False,turn_right
right_stimulus,14,21.608969032448115,6.674966744628517,-0.35,0.0,0.47492501201643156,0.29523809523809524,0.32142857142857145,0.21951219512195122,-0.10191637630662023,turn_left,False,turn_left
right_stimulus,15,22.078655388871805,6.503517840900791,-0.35,0.0,0.23873612735803174,0.2761904761904762,0.2857142857142857,0.2682926829268293,-0.017421602787456414,walk_forward,False,walk_forward
right_stimulus,16,22.46107648251405,6.181408997281945,-0.7,0.0,0.2058093412711827,0.42857142857142855,0.39285714285714285,0.5121951219512195,0.11933797909407667,turn_right,False,turn_right
right_stimulus,17,22.93076283893774,6.00996009355422,-0.35,0.0,0.38589024875395767,0.29523809523809524,0.32142857142857145,0.21951219512195122,-0.10191637630662023,turn_left,False,turn_left
right_stimulus,18,23.40044919536143,5.8385111898264945,-0.35,0.0,0.14132731688087155,0.2761904761904762,0.2857142857142857,0.2682926829268293,-0.017421602787456414,walk_forward,False,walk_forward
right_stimulus,19,23.78287028900367,5.516402346207649,-0.7,0.0,0.11277627974303364,0.42857142857142855,0.39285714285714285,0.5121951219512195,0.11933797909407667,turn_right,False,turn_right
right_stimulus,20,24.25255664542736,5.344953442479923,-0.35,0.0,0.29947077175683035,0.2857142857142857,0.32142857142857145,0.1951219512195122,-0.12630662020905925,turn_left,False,turn_left
right_stimulus,21,24.72224300185105,5.173504538752198,-0.35,0.0,0.05686691756897066,0.2857142857142857,0.2857142857142857,0.2926829268292683,0.006968641114982577,walk_forward,False,walk_forward
right_stimulus,22,25.104664095493295,4.851395695133352,-0.7,0.0,0.03392129696307386,0.42857142857142855,0.39285714285714285,0.5121951219512195,0.11933797909407667,turn_right,False,turn_right
right_stimulus,23,25.574350451916985,4.6799467914056265,-0.35,0.0,0.22195141947799069,0.2857142857142857,0.32142857142857145,0.1951219512195122,-0.12630662020905925,turn_left,False,turn_left
right_stimulus,24,26.044036808340675,4.508497887677901,-0.35,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2926829268292683,0.006968641114982577,walk_forward,False,walk_forward
right_stimulus,25,26.426457901982918,4.186389044059055,-0.7,0.0,0.0,0.42857142857142855,0.39285714285714285,0.5121951219512195,0.11933797909407667,turn_right,False,turn_right
right_stimulus,26,26.896144258406608,4.01494014033133,-0.35,0.0,0.15612199140948274,0.2857142857142857,0.32142857142857145,0.1951219512195122,-0.12630662020905925,turn_left,False,turn_left
right_stimulus,27,27.365830614830298,3.843491236603604,-0.35,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2926829268292683,0.006968641114982577,walk_forward,False,walk_forward
