target_side,step,x,y,heading,distance_to_target,heading_error,left_sensor,right_sensor,requested_action,action,locomotion_drive,left_drive,right_drive,turn_bias,collision
front,86,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.2857142857142857,0.21951219512195122,-0.06620209059233448,True
front,87,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.14285714285714285,0.21951219512195122,0.07665505226480837,True
front,88,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.5714285714285714,0.5609756097560976,-0.010452961672473782,True
front,89,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.2857142857142857,0.21951219512195122,-0.06620209059233448,True
front,90,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.14285714285714285,0.21951219512195122,0.07665505226480837,True
front,91,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.5714285714285714,0.5609756097560976,-0.010452961672473782,True
front,92,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.2857142857142857,0.21951219512195122,-0.06620209059233448,True
front,93,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.14285714285714285,0.21951219512195122,0.07665505226480837,True
front,94,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.5714285714285714,0.5609756097560976,-0.010452961672473782,True
front,95,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.2857142857142857,0.21951219512195122,-0.06620209059233448,True
front,96,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.14285714285714285,0.21951219512195122,0.07665505226480837,True
front,97,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.5714285714285714,0.5609756097560976,-0.010452961672473782,True
front,98,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.2857142857142857,0.21951219512195122,-0.06620209059233448,True
front,99,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,0.0,0.0,walk_forward,rest,0.0,0.14285714285714285,0.21951219512195122,0.07665505226480837,True
