scenario,step,x,y,heading,target_x,target_y,distance_to_target,heading_error,abs_heading_error,left_drive,right_drive,turn_bias,requested_action,action,collision
front,85,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.5714285714285714,0.5609756097560976,-0.010452961672473782,walk_forward,rest,True
front,86,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.2857142857142857,0.21951219512195122,-0.06620209059233448,walk_forward,rest,True
front,87,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.14285714285714285,0.21951219512195122,0.07665505226480837,walk_forward,rest,True
front,88,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.5714285714285714,0.5609756097560976,-0.010452961672473782,walk_forward,rest,True
front,89,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.2857142857142857,0.21951219512195122,-0.06620209059233448,walk_forward,rest,True
front,90,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.14285714285714285,0.21951219512195122,0.07665505226480837,walk_forward,rest,True
front,91,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.5714285714285714,0.5609756097560976,-0.010452961672473782,walk_forward,rest,True
front,92,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.2857142857142857,0.21951219512195122,-0.06620209059233448,walk_forward,rest,True
front,93,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.14285714285714285,0.21951219512195122,0.07665505226480837,walk_forward,rest,True
front,94,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.5714285714285714,0.5609756097560976,-0.010452961672473782,walk_forward,rest,True
front,95,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.2857142857142857,0.21951219512195122,-0.06620209059233448,walk_forward,rest,True
front,96,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.14285714285714285,0.21951219512195122,0.07665505226480837,walk_forward,rest,True
front,97,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.5714285714285714,0.5609756097560976,-0.010452961672473782,walk_forward,rest,True
front,98,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.2857142857142857,0.21951219512195122,-0.06620209059233448,walk_forward,rest,True
front,99,29.56027704913439,4.685083984440514,-0.35,25.0,10.0,7.003174924083545,2.6299250802667236,2.6299250802667236,0.14285714285714285,0.21951219512195122,0.07665505226480837,walk_forward,rest,True
